Taxon	feature	n	n_NA	n_neg	n_pos	imp_sum	imp_mean	imp_rank_sum	imp_rank_mean	imp_rank_min
"cydC; ATP-binding cassette, subfamily C, bacterial CydC"	K16012	9	0	4	5	-0.000163213191565144	-1.81347990627938e-05	15620	1735.55555555556	492
"cydCD; ATP-binding cassette, subfamily C, bacterial CydCD"	K16014	9	0	3	6	0.00140094507299016	0.000155660563665573	9076	1008.44444444444	10
"cydD; ATP-binding cassette, subfamily C, bacterial CydD"	K16013	9	0	3	6	0.000348447224903556	3.87163583226173e-05	11825	1313.88888888889	54
"cynR; LysR family transcriptional regulator, cyn operon transcriptional activator"	K11921	9	0	6	3	-6.69215764922593e-05	-7.43573072136214e-06	16188.5	1798.72222222222	575
"cynT, can; carbonic anhydrase [EC:4.2.1.1]"	K01673	9	0	4	5	-8.56006910984517e-06	-9.51118789982797e-07	13933.5	1548.16666666667	604
"cysB; LysR family transcriptional regulator, cys regulon transcriptional activator"	K13634	9	0	7	2	-0.000183052719859852	-2.03391910955391e-05	19088	2120.88888888889	310
"cysP, sbp; sulfate transport system substrate-binding protein"	K02048	9	0	5	4	-0.000122367692127801	-1.35964102364224e-05	16727	1858.55555555556	439
"cysQ, MET22, BPNT1; 3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]"	K01082	9	2	0	0	0	0	11332	1618.85714285714	1435.5
"CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit"	K00412	9	0	5	4	4.87630619832465e-05	5.4181179981385e-06	14622.5	1624.72222222222	288
"czcD, zitB; cobalt-zinc-cadmium efflux system protein"	K16264	9	0	4	4	-8.47420592267874e-05	-9.41578435853193e-06	15176	1686.22222222222	712
"dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]"	K07258	9	0	5	4	-0.000103986463877715	-1.15540515419683e-05	15612	1734.66666666667	311
"DAK, TKFC; triose/dihydroxyacetone kinase / FAD-AMP lyase (cyclizing) [EC:2.7.1.28 2.7.1.29 4.6.1.15]"	K00863	9	0	1	5	6.82853145030886e-05	7.58725716700984e-06	12003	1333.66666666667	812
"dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]"	K00674	9	0	0	0	0	0	14503.5	1611.5	1435.5
"dctM; C4-dicarboxylate transporter, DctM subunit"	K11690	9	0	3	6	0.000562614345678254	6.25127050753616e-05	11131	1236.77777777778	39
"DDAH, ddaH; dimethylargininase [EC:3.5.3.18]"	K01482	9	0	5	4	8.78271855824058e-05	9.75857617582286e-06	15696	1744	26
"ddc; L-2,4-diaminobutyrate decarboxylase [EC:4.1.1.86]"	K13745	9	0	1	8	0.000322541219233695	3.58379132481884e-05	7761	862.333333333333	265
"deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]"	K05592	9	0	1	4	1.93184746288194e-05	2.14649718097994e-06	12834.5	1426.05555555556	770
"degP, htrA; serine protease Do [EC:3.4.21.107]"	K04771	9	0	1	0	-1.48148148148148e-05	-1.64609053497942e-06	15149.5	1683.27777777778	1435.5
"degQ, hhoA; serine protease DegQ [EC:3.4.21.-]"	K04772	9	0	1	8	0.000434765749883968	4.83073055426631e-05	7277.5	808.611111111111	133
"deoA, TYMP; thymidine phosphorylase [EC:2.4.2.4]"	K00758	9	0	4	5	0.000175359795672148	1.94844217413498e-05	12235	1359.44444444444	128
"deoC, DERA; deoxyribose-phosphate aldolase [EC:4.1.2.4]"	K01619	9	0	1	3	5.72485755550272e-05	6.36095283944746e-06	12758.5	1417.61111111111	623
"desK; two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]"	K07778	9	0	1	0	-8.69565217391299e-06	-9.66183574879222e-07	14945.5	1660.61111111111	1435.5
"desR; two-component system, NarL family, response regulator DesR"	K07693	9	0	3	6	0.000278051858804051	3.08946509782279e-05	9843.5	1093.72222222222	181
"dexB; glucan 1,6-alpha-glucosidase [EC:3.2.1.70]"	K01215	9	0	2	7	0.000267223084824813	2.96914538694236e-05	9755.5	1083.94444444444	86
"dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]"	K00901	9	0	4	5	0.000137194693843435	1.52438548714928e-05	13091	1454.55555555556	229
"dgs, bgsA; 1,2-diacylglycerol-3-alpha-glucose alpha-1,2-glucosyltransferase [EC:2.4.1.208]"	K13677	9	0	4	4	0.000306294662359685	3.40327402621872e-05	12832	1425.77777777778	91
"DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]"	K00287	9	0	2	7	0.000250339566925691	2.78155074361879e-05	9481	1053.44444444444	143
"DHODH, pyrD; dihydroorotate dehydrogenase [EC:1.3.5.2]"	K00254	9	0	3	6	0.000181259540548656	2.01399489498507e-05	11099.5	1233.27777777778	326
"DHPS, dys; deoxyhypusine synthase [EC:2.5.1.46]"	K00809	9	0	6	3	-3.91212064261534e-05	-4.34680071401704e-06	16610	1845.55555555556	163
"divIC, divA; cell division protein DivIC"	K13052	9	0	4	3	-1.3685533442864e-05	-1.52061482698489e-06	15081	1675.66666666667	589
"dkgA; 2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]"	K06221	9	0	3	6	5.55690505878786e-05	6.17433895420874e-06	12694.5	1410.5	355
"DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]"	K00627	9	0	2	5	5.36291543269737e-05	5.95879492521931e-06	12555.5	1395.05555555556	587
"DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]"	K00382	9	0	5	4	-0.000103710781977347	-1.15234202197052e-05	15405	1711.66666666667	253
"DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]"	K00658	9	0	8	1	-0.000297297926580343	-3.30331029533715e-05	20945	2327.22222222222	1354
"dmpB, xylE; catechol 2,3-dioxygenase [EC:1.13.11.2]"	K00446	9	0	5	4	2.2325249103264e-05	2.480583233696e-06	15093	1677	109
"dnaK, HSPA9; molecular chaperone DnaK"	K04043	9	3	0	0	0	0	9835.5	1639.25	1458
"DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]"	K00558	9	0	1	3	0.000105699892699893	1.17444325222103e-05	13059	1451	224
"DPP4, CD26; dipeptidyl-peptidase 4 [EC:3.4.14.5]"	K01278	9	4	1	0	-5.5982215982216e-05	-1.11964431964432e-05	9561	1912.2	1653
"DPYS, dht, hydA; dihydropyrimidinase [EC:3.5.2.2]"	K01464	9	0	3	6	0.000360899865030104	4.00999850033449e-05	10793	1199.22222222222	75
"dtd, DTD1; D-tyrosyl-tRNA(Tyr) deacylase [EC:3.1.-.-]"	K07560	9	0	2	4	0.000351598071825252	3.9066452425028e-05	11400	1266.66666666667	144
"dut, DUT; dUTP pyrophosphatase [EC:3.6.1.23]"	K01520	9	0	4	4	1.68103841957765e-06	1.86782046619739e-07	14434	1603.77777777778	625
"E1.1.1.1, adh; alcohol dehydrogenase [EC:1.1.1.1]"	K00001	9	8	0	0	0	0	1747	1747	1747
"E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]"	K00029	9	0	4	5	4.64638442541648e-05	5.16264936157386e-06	13157	1461.88888888889	280
"E1.14.13.81, acsF, chlE; magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase [EC:1.14.13.81]"	K04035	9	0	6	3	-0.000356524450684881	-3.96138278538756e-05	18339	2037.66666666667	227
"E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]"	K00526	9	0	3	5	8.178767016038e-05	9.08751890670888e-06	12580	1397.77777777778	534.5
"E1.2.3.3, poxL; pyruvate oxidase [EC:1.2.3.3]"	K00158	9	0	4	3	-0.00022567105520781	-2.50745616897567e-05	17805	1978.33333333333	1051
"E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]"	K00262	9	0	3	5	0.000159272428694322	1.76969365215914e-05	11664	1296	247
"E1.7.1.7, guaC; GMP reductase [EC:1.7.1.7]"	K00364	9	0	3	3	1.92499441148356e-05	2.13888267942618e-06	14317.5	1590.83333333333	385
"E2.1.1.131, cobJ, cbiH; precorrin-3B C17-methyltransferase [EC:2.1.1.131]"	K05934	9	0	6	2	7.19306410734493e-05	7.99229345260548e-06	16239.5	1804.38888888889	210
"E2.1.1.77, pcm; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]"	K00573	9	0	3	6	-2.4024150859005e-05	-2.669350095445e-06	12721.5	1413.5	485
"E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]"	K00615	9	0	5	4	0.000579242751955361	6.43603057728179e-05	13878	1542	43
"E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]"	K00616	9	0	3	6	0.000148318833882181	1.64798704313534e-05	11364	1262.66666666667	177
"E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]"	K01652	9	0	1	4	9.66632759479885e-05	1.07403639942209e-05	11737.5	1304.16666666667	449
"E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]"	K01653	9	0	5	4	1.54974653122464e-05	1.7219405902496e-06	14709.5	1634.38888888889	485
"E2.3.1.8, pta; phosphate acetyltransferase [EC:2.3.1.8]"	K00625	9	0	1	4	7.28148441424861e-05	8.09053823805401e-06	12177.5	1353.05555555556	354
"E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]"	K00626	9	0	5	1	-4.25288065587189e-05	-4.72542295096877e-06	16498	1833.11111111111	1031
"E2.4.1.64; alpha,alpha-trehalose phosphorylase [EC:2.4.1.64]"	K05342	9	0	5	4	-0.000173386544416246	-1.92651716018051e-05	16320	1813.33333333333	506
"E2.4.2.21, cobU, cobT; nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]"	K00768	9	0	3	5	8.86354666427835e-05	9.8483851825315e-06	12231.5	1359.05555555556	300
"E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]"	K01626	9	0	0	0	0	0	14503.5	1611.5	1435.5
"E2.5.1.56, neuB; N-acetylneuraminate synthase [EC:2.5.1.56]"	K01654	9	0	2	6	5.24184928969834e-05	5.82427698855371e-06	12084.5	1342.72222222222	540
"E2.6.1.-E, patB; aminotransferase [EC:2.6.1.-]"	K00842	9	0	5	4	0.000640649642477954	7.11832936086616e-05	14041	1560.11111111111	11
"E2.6.1.11, argD; acetylornithine aminotransferase [EC:2.6.1.11]"	K00818	9	0	2	5	0.000128829535908923	1.43143928787692e-05	11459	1273.22222222222	323
"E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]"	K00826	9	0	3	3	0.000182321918883501	2.02579909870556e-05	12965	1440.55555555556	118
"E2.7.1.12, gntK, idnK; gluconokinase [EC:2.7.1.12]"	K00851	9	0	1	7	0.000185885339726107	2.06539266362341e-05	9546.5	1060.72222222222	365
"E2.7.1.36, MVK, mvaK1; mevalonate kinase [EC:2.7.1.36]"	K00869	9	0	2	7	0.000456222647405091	5.06914052672323e-05	8299.5	922.166666666667	130
"E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]"	K00847	9	0	2	2	-3.21960921960921e-05	-3.57734357734356e-06	15135	1681.66666666667	1064
"E2.7.1.71, aroK, aroL; shikimate kinase [EC:2.7.1.71]"	K00891	9	0	1	2	9.17999072417677e-05	1.01999896935297e-05	13010.5	1445.61111111111	340
"E2.7.4.2, mvaK2; phosphomevalonate kinase [EC:2.7.4.2]"	K00938	9	0	1	0	-1.1764705882353e-05	-1.30718954248367e-06	15096	1677.33333333333	1435.5
"E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]"	K00942	9	0	1	8	0.000359849755119946	3.99833061244385e-05	7773.5	863.722222222222	97
"E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]"	K00973	9	0	2	5	0.000190755883188971	2.11950981321079e-05	11263	1251.44444444444	165
"E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]"	K00954	9	0	1	8	0.000566831950610391	6.2981327845599e-05	6543	727	103
"E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]"	K00981	9	0	2	7	0.000307863630480613	3.42070700534015e-05	8764	973.777777777778	229
"E2.7.8.26, cobS, cobV; adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]"	K02233	9	0	3	2	-2.69940165953794e-05	-2.99933517726437e-06	15391	1710.11111111111	695
"E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]"	K01142	9	0	5	4	-0.000156223136659298	-1.73581262954775e-05	16490	1832.22222222222	519
"E3.1.3.1, phoA, phoB; alkaline phosphatase [EC:3.1.3.1]"	K01077	9	0	3	6	0.00028198940669382	3.13321562993134e-05	10096	1121.77777777778	167
"E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]"	K01092	9	0	3	6	0.000272139547457093	3.02377274952325e-05	11188	1243.11111111111	107
"E3.1.3.97; 3',5'-nucleoside bisphosphate phosphatase [EC:3.1.3.97]"	K07053	9	0	0	1	9.52380952380953e-06	1.05820105820106e-06	14039	1559.88888888889	993.5
"E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]"	K01126	9	0	4	3	-5.33551056983924e-05	-5.92834507759915e-06	15786.5	1754.05555555556	757
"E3.1.6.1, aslA; arylsulfatase [EC:3.1.6.1]"	K01130	9	0	2	7	0.000410617784785868	4.56241983095409e-05	8011	890.111111111111	88
"E3.2.1.22B, galA, rafA; alpha-galactosidase [EC:3.2.1.22]"	K07407	9	8	0	0	0	0	1747	1747	1747
"E3.2.1.85, lacG; 6-phospho-beta-galactosidase [EC:3.2.1.85]"	K01220	9	0	4	1	-5.9673197419903e-05	-6.63035526887812e-06	16539.5	1837.72222222222	821
"E3.2.1.86A, celF; 6-phospho-beta-glucosidase [EC:3.2.1.86]"	K01222	9	0	3	6	0.000166570553494501	1.85078392771668e-05	11162.5	1240.27777777778	176
"E3.2.1.86B, bglA; 6-phospho-beta-glucosidase [EC:3.2.1.86]"	K01223	9	0	2	7	0.000270303952137048	3.0033772459672e-05	9441.5	1049.05555555556	93
"E3.2.1.89; arabinogalactan endo-1,4-beta-galactosidase [EC:3.2.1.89]"	K01224	9	0	6	2	-0.000163608588076363	-1.81787320084848e-05	18357	2039.66666666667	732
"E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]"	K01251	9	0	5	4	-0.000198825353445574	-2.20917059383971e-05	15466	1718.44444444444	377
"E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease [EC:3.4.21.102]"	K03797	9	8	0	0	0	0	1747	1747	1747
"E3.5.1.1, ansA, ansB; L-asparaginase [EC:3.5.1.1]"	K01424	9	7	0	0	0	0	3487	1743.5	1740
"E3.5.1.28D, amiD; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]"	K11066	9	0	4	2	-2.03566459380423e-06	-2.26184954867137e-07	15345.5	1705.05555555556	410
"E3.5.1.4, amiE; amidase [EC:3.5.1.4]"	K01426	9	0	5	3	-7.83389110901625e-05	-8.7043234544625e-06	15689	1743.22222222222	317
"E3.5.3.1, rocF, arg; arginase [EC:3.5.3.1]"	K01476	9	0	1	5	0.000195402449202428	2.17113832447142e-05	10253	1139.22222222222	245
"E3.5.4.3, guaD; guanine deaminase [EC:3.5.4.3]"	K01487	9	0	5	2	-0.000102236519872788	-1.13596133191986e-05	17018.5	1890.94444444444	659.5
"E3.6.1.22, NUDT12, nudC; NAD+ diphosphatase [EC:3.6.1.22]"	K03426	9	0	5	1	-0.000134557544155987	-1.49508382395541e-05	18103.5	2011.5	666
"E4.1.1.15, gadB, gadA, GAD; glutamate decarboxylase [EC:4.1.1.15]"	K01580	9	0	3	3	-3.09683922924342e-05	-3.44093247693713e-06	15003	1667	451
"E4.1.1.17, ODC1, speC, speF; ornithine decarboxylase [EC:4.1.1.17]"	K01581	9	0	2	6	0.000349070712121541	3.87856346801713e-05	8991.5	999.055555555556	114
"E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]"	K01596	9	0	3	3	6.33316776492378e-05	7.03685307213753e-06	13497.5	1499.72222222222	520
"E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]"	K01610	9	0	4	5	0.00038139527936661	4.23772532629566e-05	12315.5	1368.38888888889	62
"E4.1.3.1, aceA; isocitrate lyase [EC:4.1.3.1]"	K01637	9	0	7	2	-0.000300746844118526	-3.34163160131696e-05	19568	2174.22222222222	464
"E4.1.3.3, nanA, NPL; N-acetylneuraminate lyase [EC:4.1.3.3]"	K01639	9	0	1	5	0.000263655028287636	2.92950031430707e-05	10634.5	1181.61111111111	121
"E4.2.1.2A, fumA, fumB; fumarate hydratase, class I [EC:4.2.1.2]"	K01676	9	0	3	6	0.000274075025361501	3.04527805957223e-05	9819.5	1091.05555555556	296
"E4.2.1.2AA, fumA; fumarate hydratase subunit alpha [EC:4.2.1.2]"	K01677	9	0	4	5	-3.17345673701849e-05	-3.52606304113165e-06	13087	1454.11111111111	306
"E4.2.1.2AB, fumB; fumarate hydratase subunit beta [EC:4.2.1.2]"	K01678	9	0	2	7	0.000126102558234945	1.40113953594383e-05	10391.5	1154.61111111111	465
"E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]"	K01679	9	0	4	5	0.000379751773411603	4.21946414901782e-05	11928	1325.33333333333	69
"E4.2.1.46, rfbB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]"	K01710	9	0	3	2	-1.73182441413327e-05	-1.92424934903696e-06	15109	1678.77777777778	1056.5
"E4.3.1.12, ocd; ornithine cyclodeaminase [EC:4.3.1.12]"	K01750	9	0	3	2	-9.93011267762764e-05	-1.10334585306974e-05	16129.5	1792.16666666667	1018.5
"E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase [EC:4.3.1.17]"	K01752	9	0	4	5	0.000426444021930281	4.73826691033646e-05	10832.5	1203.61111111111	125
"E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]"	K01754	9	0	2	2	7.02456749149887e-05	7.8050749905543e-06	14014	1557.11111111111	255
"E5.3.1.26, lacA, lacB; galactose-6-phosphate isomerase [EC:5.3.1.26]"	K01819	9	0	3	6	0.000210935748072994	2.34373053414437e-05	11435	1270.55555555556	107
"E5.4.99.2A, mcmA1; methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2]"	K01848	9	0	3	5	0.000150756074742858	1.67506749714286e-05	12261	1362.33333333333	169
"E5.4.99.2B, mcmA2; methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]"	K01849	9	0	5	4	-7.13126491591639e-05	-7.92362768435154e-06	15091	1676.77777777778	507
"E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]"	K01950	9	0	3	6	0.000536867951973747	5.96519946637497e-05	10095	1121.66666666667	30
"E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]"	K01972	9	0	1	5	0.000623122660208215	6.92358511342461e-05	9319	1035.44444444444	42
"EARS, gltX; glutamyl-tRNA synthetase [EC:6.1.1.17]"	K01885	9	0	3	6	0.000212294965565881	2.35883295073201e-05	10674	1186	258
"ectB, dat; diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76]"	K00836	9	0	6	3	-0.000264108308958266	-2.93453676620296e-05	17684	1964.88888888889	108
"efrA; ATP-binding cassette, subfamily B, multidrug efflux pump"	K18887	9	2	3	1	-6.240626021981e-05	-8.91518003140142e-06	12970	1852.85714285714	617
"efrB; ATP-binding cassette, subfamily B, multidrug efflux pump"	K18888	9	8	0	0	0	0	1747	1747	1747
"EIF1, SUI1; translation initiation factor 1"	K03113	9	0	3	6	0.000168971289727593	1.87745877475103e-05	11508	1278.66666666667	252
"emrA; membrane fusion protein, multidrug efflux system"	K03543	9	0	2	4	0.000530900986782256	5.89889985313618e-05	10482	1164.66666666667	19
"emrB; MFS transporter, DHA2 family, multidrug resistance protein"	K03446	9	0	2	2	-2.31389518372473e-05	-2.57099464858303e-06	14876.5	1652.94444444444	1016
"emrE, qac, mmr, smr; small multidrug resistance pump"	K03297	9	5	0	0	0	0	6641.5	1660.375	1435.5
"emrR, mprA; MarR family transcriptional regulator, negative regulator of the multidrug operon emrRAB"	K15974	9	0	5	4	7.29726403277109e-06	8.10807114752344e-07	14385	1598.33333333333	513
"ENDOG; endonuclease G, mitochondrial"	K01173	9	0	3	6	0.000335645717946117	3.72939686606797e-05	9170.5	1018.94444444444	213
"engA, der; GTPase"	K03977	9	0	1	1	-1.28138528138528e-05	-1.42376142376143e-06	14790.5	1643.38888888889	1085.5
"engCP, engBF, endoEF; endo-alpha-N-acetylgalactosaminidase [EC:3.2.1.97]"	K17624	9	0	2	7	0.000902963185859452	0.000100329242873272	7157	795.222222222222	46
"ENO, eno; enolase [EC:4.2.1.11]"	K01689	9	0	2	1	-3.25105755342268e-06	-3.61228617046964e-07	14921	1657.88888888889	820
"entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]"	K00216	9	0	2	6	0.000399942495244156	4.44380550271284e-05	9666	1074	65
"entB, dhbB, vibB, mxcF; bifunctional isochorismate lyase / aryl carrier protein [EC:3.3.2.1 6.3.2.14]"	K01252	9	0	5	3	-9.40036778370446e-05	-1.0444853093005e-05	16491.5	1832.38888888889	508
"entE, dhbE, vibE, mxcE; 2,3-dihydroxybenzoate-AMP ligase [EC:6.3.2.14 2.7.7.58]"	K02363	9	0	3	6	8.47122806428207e-05	9.41247562698007e-06	11931.5	1325.72222222222	131
"epmA, poxA; elongation factor P--(R)-beta-lysine ligase [EC:6.3.1.-]"	K04568	9	0	5	3	-0.000172622774226104	-1.91803082473449e-05	16976	1886.22222222222	488
"era, ERAL1; GTPase"	K03595	9	0	4	0	-3.39178813307448e-05	-3.76865348119387e-06	16512	1834.66666666667	1435.5
"ermC, ermA; 23S rRNA (adenine-N6)-dimethyltransferase [EC:2.1.1.184]"	K00561	9	0	7	2	-0.000105222762098802	-1.1691418010978e-05	18031	2003.44444444444	940
"esp, sigA, sepA; serine protease autotransporter [EC:3.4.21.-]"	K12684	9	0	5	4	-2.44206961927463e-06	-2.71341068808293e-07	15064.5	1673.83333333333	294
"exuT; MFS transporter, ACS family, hexuronate transporter"	K08191	9	0	4	5	7.69616617723752e-05	8.55129575248614e-06	12976.5	1441.83333333333	515
"fabV, ter; enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]"	K00209	9	0	4	5	0.000100822060121087	1.12024511245652e-05	12361	1373.44444444444	383
"fadR; GntR family transcriptional regulator, negative regulator for fad regulon and positive regulator of fabA"	K03603	9	0	2	7	0.000385111969240551	4.27902188045057e-05	9290	1032.22222222222	97
"FARSA, pheS; phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]"	K01889	9	0	0	2	2.69360269360269e-05	2.99289188178077e-06	13392	1488	1093.5
"FARSB, pheT; phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]"	K01890	9	0	4	5	2.64411978846388e-05	2.93791087607097e-06	13214	1468.22222222222	108
"FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]"	K01624	9	0	1	1	3.1135531135531e-06	3.45950345950345e-07	14384.5	1598.27777777778	1038.5
"FBP, fbp; fructose-1,6-bisphosphatase I [EC:3.1.3.11]"	K03841	9	0	2	0	-2.72943272943272e-05	-3.03270303270302e-06	15826.5	1758.5	1435.5
"fbp3; fructose-1,6-bisphosphatase III [EC:3.1.3.11]"	K04041	9	0	4	4	-1.86141314668521e-05	-2.06823682965024e-06	14519	1613.22222222222	573
"fdoG, fdhF, fdwA; formate dehydrogenase major subunit [EC:1.17.1.9]"	K00123	9	0	4	4	0.000210661293931484	2.34068104368316e-05	12652	1405.77777777778	113
"fdoH, fdsB; formate dehydrogenase iron-sulfur subunit"	K00124	9	0	2	7	0.000205476989902427	2.28307766558252e-05	9074	1008.22222222222	207
"fdoI, fdsG; formate dehydrogenase subunit gamma"	K00127	9	0	1	8	0.000116398506490277	1.29331673878086e-05	10081.5	1120.16666666667	717
