Taxon	feature	n	n_NA	n_neg	n_pos	imp_sum	imp_mean	imp_rank_sum	imp_rank_mean	imp_rank_min
"cydC; ATP-binding cassette, subfamily C, bacterial CydC"	K16012	9	0	6	3	-1.95505651490148e-05	-2.1722850165572e-06	16804	1867.11111111111	145
"cydCD; ATP-binding cassette, subfamily C, bacterial CydCD"	K16014	9	0	5	3	-9.31833806673559e-05	-1.03537089630395e-05	15882.5	1764.72222222222	118
"cydD; ATP-binding cassette, subfamily C, bacterial CydD"	K16013	9	0	5	4	-2.96647037191332e-05	-3.2960781910148e-06	14557	1617.44444444444	357
"cynR; LysR family transcriptional regulator, cyn operon transcriptional activator"	K11921	9	0	3	6	9.06557319958748e-05	1.00728591106528e-05	9908	1100.88888888889	99
"cynT, can; carbonic anhydrase [EC:4.2.1.1]"	K01673	9	0	3	2	-4.4537641715821e-05	-4.94862685731345e-06	14463	1607	197
"cysB; LysR family transcriptional regulator, cys regulon transcriptional activator"	K13634	9	0	6	3	-0.000239127387332062	-2.65697097035624e-05	17403	1933.66666666667	125
"cysP, sbp; sulfate transport system substrate-binding protein"	K02048	9	0	1	6	0.000141107770667208	1.56786411852453e-05	9594	1066	182
"cysQ, MET22, BPNT1; 3'(2'), 5'-bisphosphate nucleotidase [EC:3.1.3.7]"	K01082	9	6	0	0	0	0	4758	1586	1530
"CYTB, petB; ubiquinol-cytochrome c reductase cytochrome b subunit"	K00412	9	0	6	3	-2.78485879348515e-05	-3.09428754831684e-06	15298.5	1699.83333333333	134.5
"czcD, zitB; cobalt-zinc-cadmium efflux system protein"	K16264	9	0	3	4	2.27912150818961e-05	2.53235723132179e-06	13564.5	1507.16666666667	494
"dacC, dacA, dacD; serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]"	K07258	9	0	6	3	-4.88429633351369e-05	-5.42699592612632e-06	15204.5	1689.38888888889	529
"DAK, TKFC; triose/dihydroxyacetone kinase / FAD-AMP lyase (cyclizing) [EC:2.7.1.28 2.7.1.29 4.6.1.15]"	K00863	9	0	0	3	5.80282462635405e-05	6.44758291817116e-06	11941	1326.77777777778	571
"dapD; 2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-succinyltransferase [EC:2.3.1.117]"	K00674	9	0	1	1	1.02171136653895e-06	1.13523485170994e-07	13845	1538.33333333333	855.5
"dctM; C4-dicarboxylate transporter, DctM subunit"	K11690	9	0	3	5	0.000298337903151347	3.31486559057052e-05	10673.5	1185.94444444444	106
"DDAH, ddaH; dimethylargininase [EC:3.5.3.18]"	K01482	9	0	4	5	1.49385940900871e-05	1.65984378778746e-06	12768	1418.66666666667	76
"ddc; L-2,4-diaminobutyrate decarboxylase [EC:4.1.1.86]"	K13745	9	0	2	6	0.000328635404108153	3.65150449009059e-05	8588.5	954.277777777778	208
"deaD, cshA; ATP-dependent RNA helicase DeaD [EC:3.6.4.13]"	K05592	9	0	2	1	-2.00593251761217e-05	-2.22881390845797e-06	14600	1622.22222222222	1290
"degP, htrA; serine protease Do [EC:3.4.21.107]"	K04771	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
"degQ, hhoA; serine protease DegQ [EC:3.4.21.-]"	K04772	9	0	5	3	-0.000250336140131797	-2.78151266813108e-05	16860	1873.33333333333	707
"deoA, TYMP; thymidine phosphorylase [EC:2.4.2.4]"	K00758	9	0	4	5	-2.32932783033641e-05	-2.58814203370712e-06	12886	1431.77777777778	135
"deoC, DERA; deoxyribose-phosphate aldolase [EC:4.1.2.4]"	K01619	9	0	2	1	-1.85179526355997e-05	-2.05755029284441e-06	14777.5	1641.94444444444	1158.5
"desK; two-component system, NarL family, sensor histidine kinase DesK [EC:2.7.13.3]"	K07778	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
"desR; two-component system, NarL family, response regulator DesR"	K07693	9	0	3	6	0.000384896306661347	4.27662562957053e-05	9367.5	1040.83333333333	39
"dexB; glucan 1,6-alpha-glucosidase [EC:3.2.1.70]"	K01215	9	0	2	6	0.000213971865437354	2.37746517152616e-05	9820	1091.11111111111	221
"dgkA, DGK; diacylglycerol kinase (ATP) [EC:2.7.1.107]"	K00901	9	0	5	4	0.000210548066406908	2.33942296007676e-05	14564.5	1618.27777777778	18
"dgs, bgsA; 1,2-diacylglycerol-3-alpha-glucose alpha-1,2-glucosyltransferase [EC:2.4.1.208]"	K13677	9	0	4	4	9.5273172637664e-05	1.05859080708516e-05	12629	1403.22222222222	343.5
"DHFR, folA; dihydrofolate reductase [EC:1.5.1.3]"	K00287	9	0	1	8	0.000128197863382876	1.42442070425418e-05	8501	944.555555555556	441
"DHODH, pyrD; dihydroorotate dehydrogenase [EC:1.3.5.2]"	K00254	9	0	4	4	-0.00015647082743073	-1.73856474923033e-05	14737.5	1637.5	197
"DHPS, dys; deoxyhypusine synthase [EC:2.5.1.46]"	K00809	9	0	3	6	0.000256995888604048	2.85550987337831e-05	10208	1134.22222222222	203
"divIC, divA; cell division protein DivIC"	K13052	9	0	1	4	6.61315097815798e-05	7.34794553128665e-06	11542	1282.44444444444	604
"dkgA; 2,5-diketo-D-gluconate reductase A [EC:1.1.1.346]"	K06221	9	0	2	5	0.000147886799900867	1.64318666556518e-05	10802.5	1200.27777777778	405
"DLAT, aceF, pdhC; pyruvate dehydrogenase E2 component (dihydrolipoamide acetyltransferase) [EC:2.3.1.12]"	K00627	9	0	4	3	7.20908677430326e-07	8.01009641589251e-08	14086.5	1565.16666666667	510
"DLD, lpd, pdhD; dihydrolipoamide dehydrogenase [EC:1.8.1.4]"	K00382	9	0	3	6	0.000700384803285876	7.78205336984307e-05	9352	1039.11111111111	34
"DLST, sucB; 2-oxoglutarate dehydrogenase E2 component (dihydrolipoamide succinyltransferase) [EC:2.3.1.61]"	K00658	9	0	5	3	-8.92726753057927e-05	-9.91918614508808e-06	16204	1800.44444444444	918.5
"dmpB, xylE; catechol 2,3-dioxygenase [EC:1.13.11.2]"	K00446	9	0	4	5	5.27855241724559e-05	5.86505824138399e-06	12669.5	1407.72222222222	232
"dnaK, HSPA9; molecular chaperone DnaK"	K04043	9	4	0	2	5.12474523859723e-05	1.02494904771945e-05	6162	1232.4	744
"DNMT1, dcm; DNA (cytosine-5)-methyltransferase 1 [EC:2.1.1.37]"	K00558	9	0	1	3	8.37698717779853e-05	9.30776353088726e-06	11537	1281.88888888889	380
"DPP4, CD26; dipeptidyl-peptidase 4 [EC:3.4.14.5]"	K01278	9	4	1	0	-6.87694145758663e-05	-1.37538829151733e-05	9181.5	1836.3	1530
"DPYS, dht, hydA; dihydropyrimidinase [EC:3.5.2.2]"	K01464	9	0	5	4	0.000970355549651367	0.000107817283294596	13358	1484.22222222222	7
"dtd, DTD1; D-tyrosyl-tRNA(Tyr) deacylase [EC:3.1.-.-]"	K07560	9	0	4	4	1.77856252572816e-05	1.9761805841424e-06	13350.5	1483.38888888889	456
"dut, DUT; dUTP pyrophosphatase [EC:3.6.1.23]"	K01520	9	0	3	3	-3.24780514275568e-05	-3.60867238083964e-06	14360.5	1595.61111111111	724
"E1.1.1.1, adh; alcohol dehydrogenase [EC:1.1.1.1]"	K00001	9	7	0	0	0	0	3211	1605.5	1530
"E1.1.1.40, maeB; malate dehydrogenase (oxaloacetate-decarboxylating)(NADP+) [EC:1.1.1.40]"	K00029	9	0	3	6	9.85710483518833e-05	1.09523387057648e-05	11196.5	1244.05555555556	251
"E1.14.13.81, acsF, chlE; magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase [EC:1.14.13.81]"	K04035	9	0	2	7	0.00124463039510609	0.000138292266122899	7421.5	824.611111111111	6
"E1.17.4.1B, nrdB, nrdF; ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]"	K00526	9	0	4	3	3.26676009146298e-05	3.62973343495887e-06	13927.5	1547.5	460
"E1.2.3.3, poxL; pyruvate oxidase [EC:1.2.3.3]"	K00158	9	0	2	5	9.02563262996201e-05	1.00284806999578e-05	11459	1273.22222222222	61
"E1.4.1.4, gdhA; glutamate dehydrogenase (NADP+) [EC:1.4.1.4]"	K00262	9	0	3	5	-6.35763573564932e-05	-7.06403970627702e-06	14230.5	1581.16666666667	722
"E1.7.1.7, guaC; GMP reductase [EC:1.7.1.7]"	K00364	9	0	2	2	7.5928088715814e-06	8.43645430175711e-07	13858	1539.77777777778	892
"E2.1.1.131, cobJ, cbiH; precorrin-3B C17-methyltransferase [EC:2.1.1.131]"	K05934	9	0	4	4	8.98248667114399e-05	9.98054074571554e-06	12791.5	1421.27777777778	259
"E2.1.1.77, pcm; protein-L-isoaspartate(D-aspartate) O-methyltransferase [EC:2.1.1.77]"	K00573	9	0	2	6	0.000395096693977655	4.38996326641839e-05	7730.5	858.944444444444	219
"E2.2.1.1, tktA, tktB; transketolase [EC:2.2.1.1]"	K00615	9	0	2	7	0.000202648497785086	2.25164997538984e-05	9195	1021.66666666667	198
"E2.2.1.2, talA, talB; transaldolase [EC:2.2.1.2]"	K00616	9	0	5	4	5.50561940276358e-05	6.11735489195954e-06	14573	1619.22222222222	225
"E2.2.1.6L, ilvB, ilvG, ilvI; acetolactate synthase I/II/III large subunit [EC:2.2.1.6]"	K01652	9	0	1	1	-2.58064516129032e-05	-2.8673835125448e-06	14526.5	1614.05555555556	906.5
"E2.2.1.6S, ilvH, ilvN; acetolactate synthase I/III small subunit [EC:2.2.1.6]"	K01653	9	0	3	1	-7.44567953992764e-05	-8.27297726658627e-06	15819.5	1757.72222222222	612
"E2.3.1.8, pta; phosphate acetyltransferase [EC:2.3.1.8]"	K00625	9	0	1	3	0.000106498747954421	1.18331942171579e-05	11622.5	1291.38888888889	418
"E2.3.1.9, atoB; acetyl-CoA C-acetyltransferase [EC:2.3.1.9]"	K00626	9	0	4	1	-4.11026936026936e-05	-4.56696595585485e-06	15529	1725.44444444444	519
"E2.4.1.64; alpha,alpha-trehalose phosphorylase [EC:2.4.1.64]"	K05342	9	0	4	4	2.72427546412669e-05	3.02697273791854e-06	13360	1484.44444444444	151
"E2.4.2.21, cobU, cobT; nicotinate-nucleotide--dimethylbenzimidazole phosphoribosyltransferase [EC:2.4.2.21]"	K00768	9	0	4	2	-2.78411267322924e-05	-3.09345852581027e-06	15017.5	1668.61111111111	210.5
"E2.5.1.54, aroF, aroG, aroH; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]"	K01626	9	4	0	0	0	0	7935.5	1587.1	1421.5
"E2.5.1.56, neuB; N-acetylneuraminate synthase [EC:2.5.1.56]"	K01654	9	0	3	6	0.000165206620689304	1.83562911877004e-05	10803.5	1200.38888888889	129
"E2.6.1.-E, patB; aminotransferase [EC:2.6.1.-]"	K00842	9	0	6	2	3.29342552633735e-05	3.65936169593038e-06	16545.5	1838.38888888889	57
"E2.6.1.11, argD; acetylornithine aminotransferase [EC:2.6.1.11]"	K00818	9	0	4	4	0.000134908859976566	1.49898733307295e-05	13294	1477.11111111111	153
"E2.6.1.42, ilvE; branched-chain amino acid aminotransferase [EC:2.6.1.42]"	K00826	9	0	3	2	-6.81962905604413e-05	-7.57736561782681e-06	15149	1683.22222222222	936
"E2.7.1.12, gntK, idnK; gluconokinase [EC:2.7.1.12]"	K00851	9	0	3	5	0.000263088290698588	2.92320322998432e-05	11074	1230.44444444444	100
"E2.7.1.36, MVK, mvaK1; mevalonate kinase [EC:2.7.1.36]"	K00869	9	0	4	4	5.96154282179405e-05	6.62393646866006e-06	13119.5	1457.72222222222	458
"E2.7.1.4, scrK; fructokinase [EC:2.7.1.4]"	K00847	9	0	1	3	0.000115746141552593	1.28606823947326e-05	11656	1295.11111111111	193
"E2.7.1.71, aroK, aroL; shikimate kinase [EC:2.7.1.71]"	K00891	9	0	2	0	-5.09401709401709e-05	-5.66001899335232e-06	15442.5	1715.83333333333	1413.5
"E2.7.4.2, mvaK2; phosphomevalonate kinase [EC:2.7.4.2]"	K00938	9	0	1	1	-8.8888888888889e-06	-9.87654320987656e-07	14145	1571.66666666667	996.5
"E2.7.4.8, gmk; guanylate kinase [EC:2.7.4.8]"	K00942	9	0	4	5	-0.000103318558721756	-1.14798398579729e-05	14936.5	1659.61111111111	686
"E2.7.7.24, rfbA, rffH; glucose-1-phosphate thymidylyltransferase [EC:2.7.7.24]"	K00973	9	0	3	4	0.000332283712892877	3.6920412543653e-05	11776.5	1308.5	56
"E2.7.7.3A, coaD, kdtB; pantetheine-phosphate adenylyltransferase [EC:2.7.7.3]"	K00954	9	0	3	5	0.000156132761598065	1.73480846220072e-05	11155	1239.44444444444	245
"E2.7.7.41, CDS1, CDS2, cdsA; phosphatidate cytidylyltransferase [EC:2.7.7.41]"	K00981	9	0	3	4	-0.000115469856456247	-1.28299840506941e-05	13808.5	1534.27777777778	309
"E2.7.8.26, cobS, cobV; adenosylcobinamide-GDP ribazoletransferase [EC:2.7.8.26]"	K02233	9	0	0	3	0.000101126177743825	1.12362419715361e-05	11630	1292.22222222222	248
"E3.1.11.2, xthA; exodeoxyribonuclease III [EC:3.1.11.2]"	K01142	9	0	4	3	-5.20379552676353e-05	-5.78199502973725e-06	15002	1666.88888888889	387
"E3.1.3.1, phoA, phoB; alkaline phosphatase [EC:3.1.3.1]"	K01077	9	0	4	5	0.00101732554738227	0.000113036171931364	10720.5	1191.16666666667	30
"E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25]"	K01092	9	0	3	4	0.000177337216212038	1.97041351346709e-05	11532	1281.33333333333	146
"E3.1.3.97; 3',5'-nucleoside bisphosphate phosphatase [EC:3.1.3.97]"	K07053	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
"E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase [EC:3.1.4.46]"	K01126	9	0	2	3	2.47852735499795e-05	2.75391928333106e-06	13217.5	1468.61111111111	799
"E3.1.6.1, aslA; arylsulfatase [EC:3.1.6.1]"	K01130	9	0	1	8	0.000532263987813632	5.91404430904036e-05	7465	829.444444444444	20
"E3.2.1.22B, galA, rafA; alpha-galactosidase [EC:3.2.1.22]"	K07407	9	8	0	0	0	0	1530	1530	1530
"E3.2.1.85, lacG; 6-phospho-beta-galactosidase [EC:3.2.1.85]"	K01220	9	0	3	4	5.26539832716303e-05	5.8504425857367e-06	12539	1393.22222222222	606.5
"E3.2.1.86A, celF; 6-phospho-beta-glucosidase [EC:3.2.1.86]"	K01222	9	0	3	3	0.000279647465808681	3.10719406454089e-05	13089	1454.33333333333	78
"E3.2.1.86B, bglA; 6-phospho-beta-glucosidase [EC:3.2.1.86]"	K01223	9	0	3	4	-2.65687629326745e-05	-2.95208477029716e-06	13726	1525.11111111111	560
"E3.2.1.89; arabinogalactan endo-1,4-beta-galactosidase [EC:3.2.1.89]"	K01224	9	0	2	7	0.000363044320196299	4.03382577995887e-05	8722	969.111111111111	81
"E3.3.1.1, ahcY; adenosylhomocysteinase [EC:3.3.1.1]"	K01251	9	0	0	9	0.000817109290530724	9.07899211700804e-05	3773.5	419.277777777778	48
"E3.4.21.102, prc, ctpA; carboxyl-terminal processing protease [EC:3.4.21.102]"	K03797	9	7	0	0	0	0	3211	1605.5	1530
"E3.5.1.1, ansA, ansB; L-asparaginase [EC:3.5.1.1]"	K01424	9	7	0	0	0	0	3272.5	1636.25	1591.5
"E3.5.1.28D, amiD; N-acetylmuramoyl-L-alanine amidase [EC:3.5.1.28]"	K11066	9	0	3	2	-6.07912055307683e-05	-6.75457839230759e-06	15066	1674	832
"E3.5.1.4, amiE; amidase [EC:3.5.1.4]"	K01426	9	0	3	5	0.000427600647848037	4.75111830942263e-05	10640	1182.22222222222	71
"E3.5.3.1, rocF, arg; arginase [EC:3.5.3.1]"	K01476	9	0	2	6	0.000175830322980723	1.95367025534137e-05	9639	1071	406.5
"E3.5.4.3, guaD; guanine deaminase [EC:3.5.4.3]"	K01487	9	0	4	3	-0.000231244584262502	-2.56938426958336e-05	15466.5	1718.5	541
"E3.6.1.22, NUDT12, nudC; NAD+ diphosphatase [EC:3.6.1.22]"	K03426	9	0	2	4	-6.46522486417033e-05	-7.18358318241148e-06	13741	1526.77777777778	655.5
"E4.1.1.15, gadB, gadA, GAD; glutamate decarboxylase [EC:4.1.1.15]"	K01580	9	0	4	2	-3.08056126822353e-05	-3.4228458535817e-06	15389.5	1709.94444444444	789
"E4.1.1.17, ODC1, speC, speF; ornithine decarboxylase [EC:4.1.1.17]"	K01581	9	0	3	4	1.55494790010201e-05	1.72771988900223e-06	13787.5	1531.94444444444	426
"E4.1.1.32, pckA, PCK; phosphoenolpyruvate carboxykinase (GTP) [EC:4.1.1.32]"	K01596	9	0	0	3	9.74705421810702e-05	1.08300602423411e-05	11479	1275.44444444444	364
"E4.1.1.49, pckA; phosphoenolpyruvate carboxykinase (ATP) [EC:4.1.1.49]"	K01610	9	0	4	4	8.23718655782191e-05	9.15242950869101e-06	13320.5	1480.05555555556	136
"E4.1.3.1, aceA; isocitrate lyase [EC:4.1.3.1]"	K01637	9	0	3	5	6.83137029030046e-05	7.59041143366718e-06	11652	1294.66666666667	380
"E4.1.3.3, nanA, NPL; N-acetylneuraminate lyase [EC:4.1.3.3]"	K01639	9	0	1	1	-6.38888888888889e-05	-7.09876543209877e-06	14680.5	1631.16666666667	1177.5
"E4.2.1.2A, fumA, fumB; fumarate hydratase, class I [EC:4.2.1.2]"	K01676	9	0	5	4	0.000187761886387916	2.08624318208795e-05	13856.5	1539.61111111111	33
"E4.2.1.2AA, fumA; fumarate hydratase subunit alpha [EC:4.2.1.2]"	K01677	9	0	2	6	0.000138669038180194	1.54076709089105e-05	10287.5	1143.05555555556	240
"E4.2.1.2AB, fumB; fumarate hydratase subunit beta [EC:4.2.1.2]"	K01678	9	0	1	6	0.000504964456730841	5.61071618589824e-05	7145	793.888888888889	79
"E4.2.1.2B, fumC, FH; fumarate hydratase, class II [EC:4.2.1.2]"	K01679	9	0	6	3	-0.000232942135347522	-2.5882459483058e-05	17101	1900.11111111111	320
"E4.2.1.46, rfbB, rffG; dTDP-glucose 4,6-dehydratase [EC:4.2.1.46]"	K01710	9	0	0	4	0.000221001729645693	2.45557477384103e-05	9884.5	1098.27777777778	253
"E4.3.1.12, ocd; ornithine cyclodeaminase [EC:4.3.1.12]"	K01750	9	0	1	5	0.000157842325062005	1.75380361180005e-05	10343	1149.22222222222	219
"E4.3.1.17, sdaA, sdaB, tdcG; L-serine dehydratase [EC:4.3.1.17]"	K01752	9	0	3	6	2.57872729337299e-05	2.86525254819221e-06	11798	1310.88888888889	105
"E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]"	K01754	9	0	0	1	2.3885918003565e-05	2.653990889285e-06	13106	1456.22222222222	752
"E5.3.1.26, lacA, lacB; galactose-6-phosphate isomerase [EC:5.3.1.26]"	K01819	9	0	4	3	-2.51630119677226e-05	-2.79589021863584e-06	14457	1606.33333333333	602.5
"E5.4.99.2A, mcmA1; methylmalonyl-CoA mutase, N-terminal domain [EC:5.4.99.2]"	K01848	9	0	5	3	-0.000102467659052767	-1.13852954503075e-05	15463	1718.11111111111	232
"E5.4.99.2B, mcmA2; methylmalonyl-CoA mutase, C-terminal domain [EC:5.4.99.2]"	K01849	9	0	6	2	-0.000318415253803104	-3.53794726447894e-05	18952.5	2105.83333333333	984
"E6.3.5.1, NADSYN1, QNS1, nadE; NAD+ synthase (glutamine-hydrolysing) [EC:6.3.5.1]"	K01950	9	0	4	5	1.26989154789819e-06	1.41099060877577e-07	12876.5	1430.72222222222	93
"E6.5.1.2, ligA, ligB; DNA ligase (NAD+) [EC:6.5.1.2]"	K01972	9	0	1	1	-2.52100840336134e-06	-2.80112044817926e-07	14028	1558.66666666667	1173.5
"EARS, gltX; glutamyl-tRNA synthetase [EC:6.1.1.17]"	K01885	9	0	4	2	0.000337484211972039	3.7498245774671e-05	14210.5	1578.94444444444	6
"ectB, dat; diaminobutyrate-2-oxoglutarate transaminase [EC:2.6.1.76]"	K00836	9	0	4	3	0.00014150992306534	1.57233247850378e-05	13933.5	1548.16666666667	56
"efrA; ATP-binding cassette, subfamily B, multidrug efflux pump"	K18887	9	3	2	1	-9.8907984701677e-05	-1.64846641169462e-05	10919	1819.83333333333	850
"efrB; ATP-binding cassette, subfamily B, multidrug efflux pump"	K18888	9	9	0	0	0	NA	0	NA	Inf
"EIF1, SUI1; translation initiation factor 1"	K03113	9	0	7	2	-0.000324452173203266	-3.60502414670295e-05	18550	2061.11111111111	374
"emrA; membrane fusion protein, multidrug efflux system"	K03543	9	0	2	4	4.67864081363381e-05	5.19848979292645e-06	12768.5	1418.72222222222	611
"emrB; MFS transporter, DHA2 family, multidrug resistance protein"	K03446	9	0	0	1	1.33333333333334e-05	1.48148148148149e-06	13302.5	1478.05555555556	948.5
"emrE, qac, mmr, smr; small multidrug resistance pump"	K03297	9	9	0	0	0	NA	0	NA	Inf
"emrR, mprA; MarR family transcriptional regulator, negative regulator of the multidrug operon emrRAB"	K15974	9	0	4	3	5.46093951737463e-05	6.0677105748607e-06	13758.5	1528.72222222222	442
"ENDOG; endonuclease G, mitochondrial"	K01173	9	0	4	4	0.000305926457175071	3.39918285750079e-05	12213	1357	48
"engA, der; GTPase"	K03977	9	0	1	1	-9.80653214062824e-06	-1.08961468229203e-06	13808	1534.22222222222	197
"engCP, engBF, endoEF; endo-alpha-N-acetylgalactosaminidase [EC:3.2.1.97]"	K17624	9	0	3	6	0.000222574614734633	2.47305127482925e-05	9577.5	1064.16666666667	20
"ENO, eno; enolase [EC:4.2.1.11]"	K01689	9	0	1	2	3.90250329380765e-05	4.33611477089739e-06	12732	1414.66666666667	176
"entA; 2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [EC:1.3.1.28]"	K00216	9	0	1	6	0.000268802367357857	2.98669297064286e-05	8772.5	974.722222222222	123
"entB, dhbB, vibB, mxcF; bifunctional isochorismate lyase / aryl carrier protein [EC:3.3.2.1 6.3.2.14]"	K01252	9	0	3	4	-7.70220909530941e-05	-8.55801010589935e-06	13632.5	1514.72222222222	359
"entE, dhbE, vibE, mxcE; 2,3-dihydroxybenzoate-AMP ligase [EC:6.3.2.14 2.7.7.58]"	K02363	9	0	2	4	1.49677187545037e-05	1.66307986161153e-06	12419	1379.88888888889	309
"epmA, poxA; elongation factor P--(R)-beta-lysine ligase [EC:6.3.1.-]"	K04568	9	0	5	4	-2.24334459922275e-05	-2.4926051102475e-06	13509.5	1501.05555555556	243
"era, ERAL1; GTPase"	K03595	9	1	2	0	-1.41635005706197e-05	-1.77043757132746e-06	13418.5	1677.3125	1413.5
"ermC, ermA; 23S rRNA (adenine-N6)-dimethyltransferase [EC:2.1.1.184]"	K00561	9	0	2	5	7.29327498951943e-05	8.10363887724381e-06	11512	1279.11111111111	587
"esp, sigA, sepA; serine protease autotransporter [EC:3.4.21.-]"	K12684	9	0	6	1	-0.000154343406874282	-1.71492674304758e-05	17225.5	1913.94444444444	425
"exuT; MFS transporter, ACS family, hexuronate transporter"	K08191	9	0	2	4	5.62178615453705e-05	6.24642906059672e-06	12416	1379.55555555556	190
"fabV, ter; enoyl-[acyl-carrier protein] reductase / trans-2-enoyl-CoA reductase (NAD+) [EC:1.3.1.9 1.3.1.44]"	K00209	9	0	3	5	-8.13015938145047e-05	-9.03351042383386e-06	13384.5	1487.16666666667	597.5
"fadR; GntR family transcriptional regulator, negative regulator for fad regulon and positive regulator of fabA"	K03603	9	0	6	3	-0.000304873866869734	-3.38748740966371e-05	17287.5	1920.83333333333	467
"FARSA, pheS; phenylalanyl-tRNA synthetase alpha chain [EC:6.1.1.20]"	K01889	9	0	1	2	2.96296296296297e-05	3.29218106995885e-06	12972	1441.33333333333	628.5
"FARSB, pheT; phenylalanyl-tRNA synthetase beta chain [EC:6.1.1.20]"	K01890	9	0	5	4	0.000210606953747565	2.34007726386183e-05	13676	1519.55555555556	45
"FBA, fbaA; fructose-bisphosphate aldolase, class II [EC:4.1.2.13]"	K01624	9	1	0	1	2.10526315789474e-05	2.63157894736842e-06	11332	1416.5	587
"FBP, fbp; fructose-1,6-bisphosphatase I [EC:3.1.3.11]"	K03841	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
"fbp3; fructose-1,6-bisphosphatase III [EC:3.1.3.11]"	K04041	9	0	2	0	-3.01994301994302e-05	-3.35549224438113e-06	15291	1699	1421.5
"fdoG, fdhF, fdwA; formate dehydrogenase major subunit [EC:1.17.1.9]"	K00123	9	0	2	6	0.000184665160290816	2.0518351143424e-05	10172	1130.22222222222	70
"fdoH, fdsB; formate dehydrogenase iron-sulfur subunit"	K00124	9	0	6	2	-0.000367737817014905	-4.08597574461005e-05	17687.5	1965.27777777778	325
"fdoI, fdsG; formate dehydrogenase subunit gamma"	K00127	9	0	4	4	-9.22117933969903e-05	-1.02457548218878e-05	14705.5	1633.94444444444	472
"fdx; ferredoxin, 2Fe-2S"	K04755	9	0	0	0	0	0	13911.5	1545.72222222222	1413.5
